date_added,appl_id,project_num,activity_code,project_title,org_name,project_start_date,new_project_end_date,old_project_end_date,budget_start,new_budget_end_date,old_budget_end_date,new_award_amount,old_award_amount,award_amount_change
2024-09-07 04:09:48,10701010,5R01FD007628-02,R01,Gyrate Atrophy Ocular and Systemic Study (GYROS),"JAEB CENTER FOR HEALTH RESEARCH, INC.",2022-09-15 12:09:00,2027-07-31 12:07:00,2028-07-31 12:07:00,2024-09-01 12:09:00,2025-08-31 12:08:00,2025-08-31 12:08:00,400000,400000,0
2024-06-08 04:06:47,10861846,5P30AG068345-05,P30,The University of Southern California and Buck Institute Nathan Shock Center,BUCK INSTITUTE FOR RESEARCH ON AGING,2020-09-15 12:09:00,2025-05-31 12:05:00,2026-05-31 12:05:00,2024-06-01 12:06:00,2025-05-31 12:05:00,2026-05-31 12:05:00,923306,923306,0
2024-06-08 04:06:47,10861850,5P30AG068345-05,P30,Cellular Senescence and Beyond Core,BUCK INSTITUTE FOR RESEARCH ON AGING,2020-09-15 12:09:00,2025-05-31 12:05:00,2026-05-31 12:05:00,2024-06-01 12:06:00,2025-05-31 12:05:00,2025-05-31 12:05:00,42857,42857,0
2024-06-08 04:06:47,10861851,5P30AG068345-05,P30,Genomic Translation Across Species Core,BUCK INSTITUTE FOR RESEARCH ON AGING,2020-09-15 12:09:00,2025-05-31 12:05:00,2026-05-31 12:05:00,2024-06-01 12:06:00,2025-05-31 12:05:00,2025-05-31 12:05:00,59459,59459,0
2024-06-08 04:06:47,10861853,5P30AG068345-05,P30,Geroscience Technology Core,BUCK INSTITUTE FOR RESEARCH ON AGING,2020-09-15 12:09:00,2025-05-31 12:05:00,2026-05-31 12:05:00,2024-06-01 12:06:00,2025-05-31 12:05:00,2025-05-31 12:05:00,46061,46061,0
2024-01-06 04:01:03,10759395,5R35GM134842-05,R35,Reconstitution and biophysical study of chromosome segregation machinery,UNIVERSITY OF WASHINGTON,2020-01-01 12:01:00,2025-04-14 12:04:00,2025-12-31 12:12:00,2024-01-01 12:01:00,2025-04-14 12:04:00,2025-12-31 12:12:00,657407,657407,0
2024-09-21 04:09:10,11145431,1R56AG087032-01,R56,"Social Connectedness, Loneliness, and Health Among Aging Black Sexual Minority Men",RAND CORPORATION,2024-09-15 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,2024-09-15 12:09:00,2025-03-31 12:03:00,2025-08-31 12:08:00,1040387,1040387,0
2024-01-06 04:01:03,10757372,5R35HL140026-07,R35,Precision Medicine in the Acute Respiratory Distress Syndrome,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2018-01-16 12:01:00,2025-03-31 12:03:00,2025-12-31 12:12:00,2024-01-01 12:01:00,2025-03-31 12:03:00,2025-12-31 12:12:00,948798,948798,0
2024-08-26 11:08:21,10904830,5R01MH124694-05,R01,Alignment of cortical development trajectories with emergent dimensional psychopathology and related risk factors among early adolescents in the ABCD Study,MASSACHUSETTS GENERAL HOSPITAL,2020-09-15 12:09:00,2025-03-31 12:03:00,2025-07-31 12:07:00,2024-08-01 12:08:00,2025-03-31 12:03:00,2025-07-31 12:07:00,420000,420000,0
2023-06-10 04:06:09,10652279,5P01CA229086-05,P01,The impact of changes in chromatin architecture on cancer phenotypes and tumor progression,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,2019-06-12 12:06:00,2025-03-31 12:03:00,2025-05-31 12:05:00,2023-06-01 12:06:00,2025-03-31 12:03:00,2025-05-31 12:05:00,1984949,1984949,0
