APPLICATION_ID,CORE_PROJECT_NUM,PROJECT_NUM,FY,ORG_NAME,ORG_COUNTRY,FIELD,DATE_OF_CHANGE,OLD_VALUE,NEW_VALUE
9945106,RF1NS116450,1RF1NS116450-01,2020,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,BUDGET_END,2025-03-30,2025-03-31,2025-05-31
9945106,RF1NS116450,1RF1NS116450-01,2020,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,UNITED STATES,PROJECT_END,2025-03-30,2025-03-31,2025-05-31
10127637,R01EB026481,5R01EB026481-04,2021,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,BUDGET_END,2025-03-30,2025-03-31,2026-03-31
10127637,R01EB026481,5R01EB026481-04,2021,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,PROJECT_END,2025-03-30,2025-03-31,2026-03-31
10159326,R01MH113861,5R01MH113861-05,2021,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,BUDGET_END,2025-03-30,2025-05-31,2026-05-31
10159326,R01MH113861,5R01MH113861-05,2021,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,PROJECT_END,2025-03-30,2025-05-31,2026-05-31
10220180,U54EB015408,3U54EB015408-08S1,2020,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,BUDGET_END,2025-03-30,2025-05-31,2025-03-24
10220180,U54EB015408,3U54EB015408-08S1,2020,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-05-31,2025-03-24
10233632,S06GM127983,3S06GM127983-03S1,2020,CHEROKEE NATION,UNITED STATES,BUDGET_END,2025-03-30,2025-06-30,2025-03-24
10233632,S06GM127983,3S06GM127983-03S1,2020,CHEROKEE NATION,UNITED STATES,PROJECT_END,2025-03-30,2025-06-30,2025-03-24
10239915,R21AI161501,1R21AI161501-01,2022,"UNIV OF MARYLAND, COLLEGE PARK",UNITED STATES,BUDGET_END,2025-03-30,2025-06-30,2025-03-24
10239915,R21AI161501,1R21AI161501-01,2022,"UNIV OF MARYLAND, COLLEGE PARK",UNITED STATES,PROJECT_END,2025-03-30,2025-06-30,2025-03-24
10272660,R01DK132735,1R01DK132735-01,2021,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-24
10272660,R01DK132735,1R01DK132735-01,2021,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10273983,R01DE031927,1R01DE031927-01,2021,"GENENDEAVOR, LLC",UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-24
10273983,R01DE031927,1R01DE031927-01,2021,"GENENDEAVOR, LLC",UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10274223,R01AI169543,1R01AI169543-01,2021,KECK GRADUATE INST OF APPLIED LIFE SCIS,UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-24
10274223,R01AI169543,1R01AI169543-01,2021,KECK GRADUATE INST OF APPLIED LIFE SCIS,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10293108,S06GM127983,3S06GM127983-04S1,2022,CHEROKEE NATION,UNITED STATES,BUDGET_END,2025-03-30,2025-09-30,2025-03-24
10293108,S06GM127983,3S06GM127983-04S1,2022,CHEROKEE NATION,UNITED STATES,PROJECT_END,2025-03-30,2025-09-30,2025-03-24
10320997,U01DA053903,4U01DA053903-02,2022,UNIVERSITY OF KENTUCKY,UNITED STATES,BUDGET_END,2025-03-30,2025-05-31,2025-03-24
10320997,U01DA053903,4U01DA053903-02,2022,UNIVERSITY OF KENTUCKY,UNITED STATES,PROJECT_END,2025-03-30,2025-05-31,2025-03-24
10327519,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-24
10327519,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327520,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327521,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327522,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327523,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327524,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327525,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327526,P01AI158571,1P01AI158571-01A1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327846,P01AI165077,1P01AI165077-01,2021,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-24
10327846,P01AI165077,1P01AI165077-01,2021,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327847,P01AI165077,1P01AI165077-01,2021,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327848,P01AI165077,1P01AI165077-01,2021,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10327849,P01AI165077,1P01AI165077-01,2021,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10328116,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-24
10328116,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10328117,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10328118,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10328119,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10328120,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10328121,P01AI165072,1P01AI165072-01,2021,BRIGHAM AND WOMEN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-24
10376995,U54EB015408,3U54EB015408-08S2,2021,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,BUDGET_END,2025-03-30,2025-04-30,2025-03-24
10376995,U54EB015408,3U54EB015408-08S2,2021,MASSACHUSETTS GENERAL HOSPITAL,UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10384548,R43AG076186,1R43AG076186-01,2022,"BENTEN TECHNOLOGIES, INC.",UNITED STATES,BUDGET_END,2025-03-30,2024-08-31,2025-08-31
10384548,R43AG076186,1R43AG076186-01,2022,"BENTEN TECHNOLOGIES, INC.",UNITED STATES,PROJECT_END,2025-03-30,2024-08-31,2025-08-31
10392460,R24AG065151,5R24AG065151-03,2022,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,BUDGET_END,2025-03-30,2025-03-31,2025-03-21
10392460,R24AG065151,5R24AG065151-03,2022,UNIVERSITY OF MICHIGAN AT ANN ARBOR,UNITED STATES,PROJECT_END,2025-03-30,2025-03-31,2025-03-21
10424952,R21CA269425,1R21CA269425-01,2022,UNIV OF MASSACHUSETTS MED SCH WORCESTER,UNITED STATES,BUDGET_END,2025-03-30,2025-03-31,2026-03-31
10424952,R21CA269425,1R21CA269425-01,2022,UNIV OF MASSACHUSETTS MED SCH WORCESTER,UNITED STATES,PROJECT_END,2025-03-30,2025-03-31,2026-03-31
10437217,R15CA271044,1R15CA271044-01,2022,ROWAN UNIVERSITY SCHOOL/OSTEOPATHIC MED,UNITED STATES,BUDGET_END,2025-03-30,2025-03-31,2026-03-31
10437217,R15CA271044,1R15CA271044-01,2022,ROWAN UNIVERSITY SCHOOL/OSTEOPATHIC MED,UNITED STATES,PROJECT_END,2025-03-30,2025-03-31,2026-03-31
10438276,R15DK132728,1R15DK132728-01,2022,UNIVERSITY OF TENNESSEE KNOXVILLE,UNITED STATES,BUDGET_END,2025-03-30,2025-03-31,2026-03-31
10438276,R15DK132728,1R15DK132728-01,2022,UNIVERSITY OF TENNESSEE KNOXVILLE,UNITED STATES,PROJECT_END,2025-03-30,2025-03-31,2026-03-31
10439479,U24MD016258,5U24MD016258-03,2023,DUKE UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-30,2025-06-30,2025-03-24
10439479,U24MD016258,5U24MD016258-03,2023,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-06-30,2025-03-24
10442110,U24TR001608,3U24TR001608-06S1,2021,DUKE UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-30,2025-06-30,2025-03-24
10442110,U24TR001608,3U24TR001608-06S1,2021,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-06-30,2025-03-24
10452296,RF1AG077695,1RF1AG077695-01,2022,DUKE UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-30,2025-05-31,2026-05-31
10452296,RF1AG077695,1RF1AG077695-01,2022,DUKE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-05-31,2026-05-31
10458637,R25GM060566,5R25GM060566-22,2022,SPELMAN COLLEGE,UNITED STATES,BUDGET_END,2025-03-30,2025-07-31,2025-03-21
10458637,R25GM060566,5R25GM060566-22,2022,SPELMAN COLLEGE,UNITED STATES,PROJECT_END,2025-03-30,2025-07-31,2025-03-21
10463829,R21DA053156,5R21DA053156-02,2022,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,BUDGET_END,2025-03-30,2025-07-31,2025-03-21
10463829,R21DA053156,5R21DA053156-02,2022,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,PROJECT_END,2025-03-30,2025-07-31,2025-03-21
10472101,DP2MH132938,1DP2MH132938-01,2022,UNIVERSITY OF FLORIDA,UNITED STATES,BUDGET_END,2025-03-30,2025-08-31,2025-03-21
10472101,DP2MH132938,1DP2MH132938-01,2022,UNIVERSITY OF FLORIDA,UNITED STATES,PROJECT_END,2025-03-30,2025-08-31,2025-03-21
10478089,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478091,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478092,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478095,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478096,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478098,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478099,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10478102,U54CA229973,5U54CA229973-05,2022,UNIVERSITY OF PENNSYLVANIA,UNITED STATES,BUDGET_END,2025-03-30,2023-08-31,2025-08-31
10484828,P50DA048756,3P50DA048756-04S3,2022,UNIVERSITY OF OREGON,UNITED STATES,BUDGET_END,2025-03-30,2025-06-30,2025-03-24
10484828,P50DA048756,3P50DA048756-04S3,2022,UNIVERSITY OF OREGON,UNITED STATES,PROJECT_END,2025-03-30,2025-06-30,2025-03-24
10485965,F32DK127848,5F32DK127848-03,2022,EMORY UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-30,2024-09-29,2024-08-31
10485965,F32DK127848,5F32DK127848-03,2022,EMORY UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2024-09-29,2024-08-31
10492082,U01AI138897,3U01AI138897-05S2,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-30,2025-07-31,2025-03-24
10492082,U01AI138897,3U01AI138897-05S2,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-30,2025-07-31,2025-03-24
10512617,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,BUDGET_END,2025-03-30,2025-04-30,2025-03-24
10512617,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512618,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512619,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512620,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512621,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512622,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512623,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512624,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512625,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512626,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512627,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512628,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512629,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512630,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10512631,U19AI171110,1U19AI171110-01,2022,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10513679,U19AI171292,1U19AI171292-01,2022,UNIV OF NORTH CAROLINA CHAPEL HILL,UNITED STATES,BUDGET_END,2025-03-30,2025-04-30,2025-03-24
10513679,U19AI171292,1U19AI171292-01,2022,UNIV OF NORTH CAROLINA CHAPEL HILL,UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10513680,U19AI171292,1U19AI171292-01,2022,UNIV OF NORTH CAROLINA CHAPEL HILL,UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
10513681,U19AI171292,1U19AI171292-01,2022,UNIV OF NORTH CAROLINA CHAPEL HILL,UNITED STATES,PROJECT_END,2025-03-30,2025-04-30,2025-03-24
