APPLICATION_ID,CORE_PROJECT_NUM,PROJECT_NUM,FY,ORG_NAME,ORG_COUNTRY,FIELD,DATE_OF_CHANGE,OLD_VALUE,NEW_VALUE
10118262,RF1DA050571,1RF1DA050571-01A1,2022,MEDICAL COLLEGE OF WISCONSIN,UNITED STATES,BUDGET_END,2025-03-23,2025-04-30,2026-04-30
10118262,RF1DA050571,1RF1DA050571-01A1,2022,MEDICAL COLLEGE OF WISCONSIN,UNITED STATES,PROJECT_END,2025-03-23,2025-04-30,2026-04-30
10157953,R61NS118651,1R61NS118651-01A1,2020,STANFORD UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-23,2025-02-28,2025-08-31
10157953,R61NS118651,1R61NS118651-01A1,2020,STANFORD UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-23,2025-02-28,2025-08-31
10202952,R15NS109804,1R15NS109804-01A1,2021,WRIGHT STATE UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-23,2025-03-31,2026-03-31
10202952,R15NS109804,1R15NS109804-01A1,2021,WRIGHT STATE UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-23,2025-03-31,2026-03-31
10360289,R15GM144898,1R15GM144898-01,2022,OKLAHOMA STATE UNIVERSITY STILLWATER,UNITED STATES,BUDGET_END,2025-03-23,2025-02-28,2026-02-28
10360289,R15GM144898,1R15GM144898-01,2022,OKLAHOMA STATE UNIVERSITY STILLWATER,UNITED STATES,PROJECT_END,2025-03-23,2025-02-28,2026-02-28
10372618,R21NS122193,1R21NS122193-01A1,2021,PENNSYLVANIA STATE UNIV HERSHEY MED CTR,UNITED STATES,BUDGET_END,2025-03-23,2025-02-28,2025-08-31
10372618,R21NS122193,1R21NS122193-01A1,2021,PENNSYLVANIA STATE UNIV HERSHEY MED CTR,UNITED STATES,PROJECT_END,2025-03-23,2025-02-28,2025-08-31
10385806,R01AG057991,5R01AG057991-05,2022,JOHNS HOPKINS UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-23,2025-03-31,2026-03-31
10385806,R01AG057991,5R01AG057991-05,2022,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-23,2025-03-31,2026-03-31
10388405,R01AG055955,5R01AG055955-05,2022,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,BUDGET_END,2025-03-23,2025-02-28,2025-06-30
10388405,R01AG055955,5R01AG055955-05,2022,UNIVERSITY OF CALIFORNIA LOS ANGELES,UNITED STATES,PROJECT_END,2025-03-23,2025-02-28,2025-06-30
10398824,R01DA045773,5R01DA045773-05,2022,GEORGE WASHINGTON UNIVERSITY,UNITED STATES,BUDGET_END,2025-03-23,2025-04-30,2025-03-20
10398824,R01DA045773,5R01DA045773-05,2022,GEORGE WASHINGTON UNIVERSITY,UNITED STATES,PROJECT_END,2025-03-23,2025-04-30,2025-03-20
10401696,RF1NS126061,1RF1NS126061-01,2022,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,UNITED STATES,BUDGET_END,2025-03-23,2025-04-30,2026-04-30
10401696,RF1NS126061,1RF1NS126061-01,2022,UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,UNITED STATES,PROJECT_END,2025-03-23,2025-04-30,2026-04-30
10407530,R01DC015689,5R01DC015689-05,2022,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,BUDGET_END,2025-03-23,2025-05-31,2026-05-31
10407530,R01DC015689,5R01DC015689-05,2022,UNIVERSITY OF WISCONSIN-MADISON,UNITED STATES,PROJECT_END,2025-03-23,2025-05-31,2026-05-31
