APPLICATION_ID,CORE_PROJECT_NUM,PROJECT_NUM,FY,ORG_NAME,ORG_COUNTRY,FIELD,DATE_OF_CHANGE,OLD_VALUE,NEW_VALUE
10442803,R15GM146228,1R15GM146228-01,2022,COLLEGE OF STATEN ISLAND,UNITED STATES,BUDGET_END,2025-04-27,2025-05-31,2026-05-31
10442803,R15GM146228,1R15GM146228-01,2022,COLLEGE OF STATEN ISLAND,UNITED STATES,PROJECT_END,2025-04-27,2025-05-31,2026-05-31
10479980,R01AT010598,5R01AT010598-03,2022,CASE WESTERN RESERVE UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-27,2024-08-31,2025-08-31
10479980,R01AT010598,5R01AT010598-03,2022,CASE WESTERN RESERVE UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-27,2024-08-31,2025-08-31
10487488,R01AA025947,5R01AA025947-05,2022,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,BUDGET_END,2025-04-27,2024-08-31,2025-08-31
10487488,R01AA025947,5R01AA025947-05,2022,"NEW YORK STATE PSYCHIATRIC INSTITUTE DBA RESEARCH FOUNDATION FOR MENTAL HYGIENE, INC",UNITED STATES,PROJECT_END,2025-04-27,2024-08-31,2025-08-31
10523260,OT2HL161847,3OT2HL161847-01S1,2022,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,UNITED STATES,BUDGET_END,2025-04-27,2025-05-23,2026-05-23
10523260,OT2HL161847,3OT2HL161847-01S1,2022,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,UNITED STATES,PROJECT_END,2025-04-27,2025-05-23,2026-05-23
10544351,R01AA027293,5R01AA027293-05,2023,LSU HEALTH SCIENCES CENTER,UNITED STATES,BUDGET_END,2025-04-27,2024-12-31,2025-12-31
10544351,R01AA027293,5R01AA027293-05,2023,LSU HEALTH SCIENCES CENTER,UNITED STATES,PROJECT_END,2025-04-27,2024-12-31,2025-12-31
10551916,R01MD013818,5R01MD013818-05,2023,UNIVERSITY OF ALABAMA AT BIRMINGHAM,UNITED STATES,BUDGET_END,2025-04-27,2025-01-31,2026-01-31
10551916,R01MD013818,5R01MD013818-05,2023,UNIVERSITY OF ALABAMA AT BIRMINGHAM,UNITED STATES,PROJECT_END,2025-04-27,2025-01-31,2026-01-31
10552048,R61AT011735,5R61AT011735-02,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,BUDGET_END,2025-04-27,2024-12-31,2025-04-30
10552048,R61AT011735,5R61AT011735-02,2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",UNITED STATES,PROJECT_END,2025-04-27,2024-12-31,2025-04-30
10561657,R21NS126967,5R21NS126967-02,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-27,2025-01-31,2026-01-31
10561657,R21NS126967,5R21NS126967-02,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-27,2025-01-31,2026-01-31
10574508,R01NS110808,5R01NS110808-05,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,BUDGET_END,2025-04-27,2025-02-28,2026-02-28
10574508,R01NS110808,5R01NS110808-05,2023,JOHNS HOPKINS UNIVERSITY,UNITED STATES,PROJECT_END,2025-04-27,2025-02-28,2026-02-28
10575119,R21NS130256,1R21NS130256-01,2023,OHIO UNIVERSITY ATHENS,UNITED STATES,BUDGET_END,2025-04-27,2025-01-31,2026-01-31
10575119,R21NS130256,1R21NS130256-01,2023,OHIO UNIVERSITY ATHENS,UNITED STATES,PROJECT_END,2025-04-27,2025-01-31,2026-01-31
10589126,R44AG076072,5R44AG076072-02,2023,"CND LIFE SCIENCES, INC.",UNITED STATES,BUDGET_END,2025-04-27,2025-03-31,2026-03-31
10589126,R44AG076072,5R44AG076072-02,2023,"CND LIFE SCIENCES, INC.",UNITED STATES,PROJECT_END,2025-04-27,2025-03-31,2026-03-31
10597657,R01DK128862,5R01DK128862-03,2023,NEMOURS CHILDREN'S CLINIC,UNITED STATES,BUDGET_END,2025-04-27,2025-03-31,2025-09-30
10597657,R01DK128862,5R01DK128862-03,2023,NEMOURS CHILDREN'S CLINIC,UNITED STATES,PROJECT_END,2025-04-27,2025-03-31,2025-09-30
10599134,R01HL151077,5R01HL151077-04,2023,SEATTLE CHILDREN'S HOSPITAL,UNITED STATES,BUDGET_END,2025-04-27,2025-03-31,2026-03-31
10599134,R01HL151077,5R01HL151077-04,2023,SEATTLE CHILDREN'S HOSPITAL,UNITED STATES,PROJECT_END,2025-04-27,2025-03-31,2026-03-31
10599201,R34AA028587,5R34AA028587-03,2023,UNIVERSITY OF RHODE ISLAND,UNITED STATES,BUDGET_END,2025-04-27,2025-03-31,2025-09-30
10599201,R34AA028587,5R34AA028587-03,2023,UNIVERSITY OF RHODE ISLAND,UNITED STATES,PROJECT_END,2025-04-27,2025-03-31,2025-09-30
